"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","expected_messages_min","expected_messages_max","payload_bytes","payload_bytes_min","payload_bytes_max","concurrency","concurrency_min","concurrency_max","target_messages_per_second","target_messages_per_second_min","target_messages_per_second_max","transformer_work_iterations","transformer_work_iterations_min","transformer_work_iterations_max","sink_process_delay_ms","sink_process_delay_ms_min","sink_process_delay_ms_max","max_retry_attempts","max_retry_attempts_min","max_retry_attempts_max","retry_backoff_ms","retry_backoff_ms_min","retry_backoff_ms_max","failure_action","failure_target","failure_after_seconds","failure_after_seconds_min","failure_after_seconds_max","producer_retry_attempts","producer_retry_attempts_min","producer_retry_attempts_max","producer_stream_reconnects","producer_stream_reconnects_min","producer_stream_reconnects_max","producer_recovery_events","producer_recovery_events_min","producer_recovery_events_max","producer_avg_recovery_ms","producer_avg_recovery_ms_min","producer_avg_recovery_ms_max","producer_max_recovery_ms","producer_max_recovery_ms_min","producer_max_recovery_ms_max","unary_acknowledged_requests","unary_acknowledged_requests_min","unary_acknowledged_requests_max","throughput_messages_per_second","throughput_messages_per_second_min","throughput_messages_per_second_max","throughput_megabytes_per_second","throughput_megabytes_per_second_min","throughput_megabytes_per_second_max","duration_seconds","duration_seconds_min","duration_seconds_max","p50_latency_ms","p50_latency_ms_min","p50_latency_ms_max","p95_latency_ms","p95_latency_ms_min","p95_latency_ms_max","p99_latency_ms","p99_latency_ms_min","p99_latency_ms_max","max_latency_ms","max_latency_ms_min","max_latency_ms_max","mean_inter_arrival_ms","mean_inter_arrival_ms_min","mean_inter_arrival_ms_max","p95_inter_arrival_ms","p95_inter_arrival_ms_min","p95_inter_arrival_ms_max","inter_arrival_jitter_ms","inter_arrival_jitter_ms_min","inter_arrival_jitter_ms_max","messages_received","messages_received_min","messages_received_max","bytes_received","bytes_received_min","bytes_received_max","duplicates","duplicates_min","duplicates_max","ordering_violations","ordering_violations_min","ordering_violations_max","completion_ratio","completion_ratio_min","completion_ratio_max","lost_messages","lost_messages_min","lost_messages_max","duplicate_ratio","duplicate_ratio_min","duplicate_ratio_max","estimated_failure_at_unix_nano","pre_failure_throughput_msg_s","recovery_window_throughput_msg_s","post_recovery_throughput_msg_s","time_to_first_post_failure_message_ms","time_to_sustained_target_ms","sustained_target_within_run","throughput_debt_recovery_window_msg","recovery_window_p95_latency_ms","post_failure_duplicates","post_failure_duplicates_min","post_failure_duplicates_max","post_failure_duplicate_ratio","post_failure_ordering_violations","post_failure_ordering_violations_min","post_failure_ordering_violations_max","backlog_drain_ms","run_completed_within_deadline","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","producer_samples_min","producer_samples_max","transformer_cpu_avg_pct","transformer_cpu_avg_pct_min","transformer_cpu_avg_pct_max","transformer_cpu_peak_pct","transformer_cpu_peak_pct_min","transformer_cpu_peak_pct_max","transformer_memory_avg_mib","transformer_memory_avg_mib_min","transformer_memory_avg_mib_max","transformer_memory_peak_mib","transformer_memory_peak_mib_min","transformer_memory_peak_mib_max","transformer_samples","transformer_samples_min","transformer_samples_max","sink_cpu_avg_pct","sink_cpu_avg_pct_min","sink_cpu_avg_pct_max","sink_cpu_peak_pct","sink_cpu_peak_pct_min","sink_cpu_peak_pct_max","sink_memory_avg_mib","sink_memory_avg_mib_min","sink_memory_avg_mib_max","sink_memory_peak_mib","sink_memory_peak_mib_min","sink_memory_peak_mib_max","sink_samples","sink_samples_min","sink_samples_max","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","rabbitmq_samples_min","rabbitmq_samples_max","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","nats_samples_min","nats_samples_max","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples","kafka_samples_min","kafka_samples_max","resource_stats_valid","missing_resource_roles","resource_stats_missing_roles","repeat_count"
"rq1-extra5-no256k-20260709-synthetic-clean-bunary-p4096-c16","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","39494.4725678769","17402.1302735984","41591.3567637313","154.275283468269","67.9770713812439","162.466237358325","0.506399977","0.480869141","1.149284581","15.000611","11.154523","49.565836","77.690842","69.779428","184.314535","102.113227","73.147097","221.135959","103.607943","74.517496","242.600378","0.0196700855542743","0.0191146127306366","0.047847476373809","0.000785","0.00075","0.000932","0.842226188406525","0.67177945459175","1.24275271611329","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.5","0","0.7","0.5","0","0.7","2","2","3","2","2","3","5","4","5","0.4","0","0.9","0.4","0","0.9","2","2","3","2","2","3","5","4","5","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-bunary-p4096-c4","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","35509.272107451","18933.7303872918","38925.3666934002","138.70809416973","73.9598843253588","152.052213646095","0.563233173","0.513803766","1.056315876","3.169349","2.856001","10.441379","37.833097","33.453342","44.653628","59.436106","57.599822","87.318073","70.203768","61.095681","88.123561","0.0252263172158557","0.0221859887494349","0.0465745577778841","0.000797","0.000656","0.000931","0.828246503313442","0.759802175181226","0.932720324660615","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0","0","0.6","0","0","0.6","2","2","2","2","2","2","5","4","6","0","0","0.4","0","0","0.4","2","2","2","2","2","2","5","4","6","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-bunary-p4096-c8","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","39759.8211782958","23238.7140429992","42791.8927703805","155.311801477718","90.7762267304656","167.155831134299","0.503020371","0.467378251","0.86063282","6.168642","4.563636","21.685565","55.956859","49.256189","78.277334","59.978964","51.801919","83.915845","60.542849","52.394659","91.571522","0.0218996123806211","0.0193237386369305","0.0372882998149942","0.000789","0.000753","0.000931","0.736869869332299","0.639909231388008","1.19548022454307","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.5","0","0.8","0.5","0","0.8","2","2","3","2","2","3","5","4","5","0.5","0","0.7","0.5","0","0.7","2","2","3","2","2","3","5","4","5","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p1024-c1","kafka","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15393.8988884864","12725.1284390161","18950.0427149123","15.0331043832875","12.4268832412266","18.5059010887815","1.299216017","1.055406592","1.57169337","129.750707","86.290251","154.25367","205.236439","115.771512","251.48828","249.760727","151.935364","293.178085","295.431149","232.235555","309.624016","0.0598087203860212","0.0461895801790032","0.0658082057102852","0.005636","0.004051","0.007475","1.64989011133063","1.23537327616405","1.81465924739439","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","3.8","2.8","6.2","3.8","2.8","6.2","6","5","6","6","5","6","5","5","6","0.5","0.4","0.6","0.5","0.4","0.6","2","2","2","2","2","2","5","5","6","","","","","0","0","0","","","","","0","0","0","55.8","55.8","413","413","5","5","6","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p1024-c16","kafka","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11642.4882456274","5252.59141278722","19128.1300209159","11.3696174273705","5.12948380155002","18.6798144735507","1.71784584","1.045580513","3.807644347","557.936794","399.902692","778.364535","1083.812","533.243316","3145.498039","1188.628778","577.288414","3443.365929","1284.743421","618.484897","3443.681994","0.0319582392119614","0.0218534599729998","0.151882046202317","0.006364","0.004608","0.006975","1.32046634841639","1.03185655111759","18.0958877248952","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","10.1","9.4","12.7","10.1","9.4","12.7","10","10","11","10","10","11","6","4","8","0.4","0","0.5","0.4","0","0.5","2","2","2","2","2","2","6","4","8","","","","","0","0","0","","","","","0","0","0","42.1","42.1","425","425","6","4","8","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p1024-c4","kafka","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14068.256759242","6633.58976606707","17496.3365448818","13.7385319914473","6.47811500592487","17.0862661571112","1.421640246","1.143096439","3.014958824","356.692816","286.791835","871.372475","633.333585","541.139657","1895.555794","703.209691","572.541603","1969.90354","717.104248","611.197473","1989.120303","0.0610613764188238","0.04312164328216","0.116124819840998","0.006059","0.004797","0.012404","1.793885017735","0.766193919563405","4.41011115516097","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","6.2","5.6","8.5","6.2","5.6","8.5","7","7","7","7","7","7","6","5","7","0.4","0","0.7","0.4","0","0.7","2","2","2","2","2","2","6","5","7","","","","","0","0","0","","","","","0","0","0","31.7","31.7","411","411","6","5","7","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p1024-c8","kafka","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14955.0193396815","9342.2329761538","20103.0879717171","14.6045110739077","9.12327439077519","19.6319218473799","1.33734364","0.994872033","2.140815804","489.254789","401.488326","716.005447","711.257985","627.611471","1063.878906","861.366813","664.757699","1244.728802","873.303272","666.83177","1247.476019","0.0462814415720785","0.0192449537476876","0.0832286995349808","0.005808","0.004586","0.0095","1.65909167424351","0.727293716251924","2.26165423871902","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","7.3","6.5","11.1","7.3","6.5","11.1","8","8","9","8","8","9","5","5","6","0.5","0","0.7","0.5","0","0.7","2","2","2","2","2","2","5","5","6","","","","","0","0","0","","","","","0","0","0","46.8","46.8","411","411","5","5","6","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p16384-c1","kafka","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3535.17042923717","2126.84613229844","3697.44845558161","55.2370379568308","33.2319708171631","57.7726321184627","5.657435872","5.409135581","9.403595162","29.110729","25.41919","114.190229","90.096427","71.870606","234.127896","104.303868","96.452264","340.496219","162.889664","123.473893","356.060635","0.276429703135156","0.264752973898694","0.45908470753539","0.181459","0.147336","0.530301","2.40098585594512","2.13254824863462","3.70414206273374","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","3","2.8","5.1","3","2.8","5.1","6","5","6","6","5","6","9","9","11","0","0","0.6","0","0","0.6","2","2","2","2","2","2","9","9","11","","","","","0","0","0","","","","","0","0","0","23.8","23.8","410","410","9","9","11","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p16384-c16","kafka","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3735.64307776248","2085.26811198999","3941.67650740368","58.3694230900387","32.5823142498436","61.5886954281825","5.353830541","5.073983104","9.591092812","1177.591044","980.670355","2490.852229","2791.857799","2242.836486","4216.146792","3683.006096","2557.545874","4771.958293","4474.540356","2778.189244","5104.840961","0.22566622444389","0.204314405268936","0.42035316127905","0.111066","0.100245","0.223863","5.47544038921214","4.35531802958146","10.9328488219927","20000","20000","20000","327680000","327680000","327680000","6","5","16","0","0","0","1","1","1","0","0","0","0.0003","0.00025","0.0008","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","9.7","9.1","10.2","9.7","9.1","10.2","11","11","11","11","11","11","9","9","10","0.4","0","0.5","0.4","0","0.5","2","2","2","2","2","2","9","9","10","","","","","0","0","0","","","","","0","0","0","57","57","412","412","9","9","10","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p16384-c4","kafka","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3532.71928934948","2338.1023299877","3790.42945184941","55.1987388960857","36.5328489060578","59.225460185147","5.661361224","5.276446971","8.553945541","378.568539","361.056813","848.920844","1902.898947","1639.268062","2654.088416","2078.275899","1726.426565","2766.52933","2181.715117","1820.416256","2895.487714","0.268265902495112","0.255483016544208","0.410147689484465","0.202902","0.194798","0.423143","3.15189392240702","3.00066971758739","3.40525321446608","20000","20000","20000","327680000","327680000","327680000","0","0","8","0","0","0","1","1","1","0","0","0","0","0","0.0004","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","6.7","6.7","9.08181818181818","6.7","6.7","9.9","7","7","11.2727272727273","7","7","54","9","9","11","0.5","0","1.7","0.5","0","9.7","2","2","3","2","2","11","9","9","11","","","","","0","0","0","","","","","0","0","0","35.8","38.4","411","411","9","9","11","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p16384-c8","kafka","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3797.85407963405","2301.76423068644","4006.76521792409","59.341469994282","35.9650661044757","62.6057065300638","5.266131763","4.991557756","8.688987227","608.348916","595.231155","1118.278782","1999.884806","1700.848206","3048.819242","2255.839371","1881.535282","3476.766096","2452.397988","1964.178567","3922.805223","0.241863124893754","0.221999260097992","0.384819486324308","0.163608","0.148283","0.465092","3.79342084403592","2.57612585594841","4.45420148858142","20000","20000","20000","327680000","327680000","327680000","2","0","5","0","0","0","1","1","1","0","0","0","0.0001","0","0.00025","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","8.1","7.6","10.54","8.1","7.6","17.2","8","8","12.4","8","8","43","9","8","10","0.5","0","1.68","0.5","0","11.4","2","2","4","2","2","13","9","8","10","","","","","0","0","0","","","","","0","0","0","50.4","50.4","414","414","9","8","10","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p256-c1","kafka","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20981.2023784929","16224.2952750613","24648.4904655621","5.12236386193674","3.96100958863801","6.01769786756888","0.953234216","0.811408716","1.232719182","106.676243","73.312673","140.116408","153.814973","99.52868","204.504315","158.520948","108.969038","221.680404","289.833649","110.511833","330.335982","0.0419116679834007","0.0338748413420657","0.0538908572428588","0.003651","0.003392","0.004331","1.55536260945756","0.957766355669667","1.66010251214489","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","3.3","3.2","4.3","3.3","3.2","4.3","6","6","6","6","6","6","5","5","6","0.5","0.4","0.6","0.5","0.4","0.6","2","2","2","2","2","2","5","5","6","","","","","0","0","0","","","","","0","0","0","58.5","58.5","406","406","5","5","6","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p256-c16","kafka","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15704.0764168085","5777.44887082326","19757.2202351387","3.83400303144738","1.41050997822833","4.82354009646941","1.273554679","1.012288154","3.461735525","414.519761","340.636053","615.030488","689.477423","581.978661","3177.799057","727.963898","610.945902","3346.600954","751.919817","611.031175","3353.360034","0.0253249367468362","0.0194075958297912","0.149366162958133","0.005157","0.004324","0.006538","1.18874672617891","0.971987920831008","16.2511649237799","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","10.1","9.3","10.2","10.1","9.3","10.2","11","11","12","11","11","12","5","5","7","0.5","0","0.6","0.5","0","0.6","2","2","2","2","2","2","5","5","7","","","","","0","0","0","","","","","0","0","0","27.3","27.3","411","411","5","5","7","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p256-c4","kafka","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17247.5660717691","9242.19647871446","20638.3375049742","4.21083156049051","2.25639562468615","5.03865661742535","1.159583904","0.969070304","2.163987754","274.823542","204.216985","476.155766","516.823904","441.184939","1139.608699","602.828795","474.215352","1154.222937","683.238735","513.187298","1250.267652","0.0461107637881913","0.0411192624631258","0.0928735641782024","0.003913","0.003572","0.006996","1.62480520866277","1.17416022294385","2.12875697707982","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","6.1","5.7","7.8","6.1","5.7","7.8","8","7","8","8","7","8","6","5","6","0.4","0","0.5","0.4","0","0.5","2","2","3","2","2","3","6","5","6","","","","","0","0","0","","","","","0","0","0","33.6","33.6","410","410","6","5","6","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p256-c8","kafka","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17963.9984781942","13667.4295577554","19563.7193356466","4.38574181596539","3.33677479437388","4.77629866592934","1.113337881","1.022300497","1.463332949","347.463707","310.633324","414.665567","541.56095","430.430241","694.978444","645.754862","496.435519","806.775694","704.673554","512.949109","877.642133","0.0395336517825885","0.0299326071803591","0.0446591403070177","0.004678","0.004201","0.005852","1.42220020852482","1.00650185184169","1.55649810814455","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","8.2","7.4","9","8.2","7.4","9","9","8","9","9","8","9","5","5","6","0.4","0","0.6","0.4","0","0.6","2","2","2","2","2","2","5","5","6","","","","","0","0","0","","","","","0","0","0","59.3","59.3","427","427","5","5","6","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p4096-c1","kafka","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9650.0141830601","6443.59878739873","11065.7271643727","37.6953679025785","25.1703077632763","43.225496735831","2.072535814","1.807382353","3.103855572","66.471506","47.824649","113.173478","112.566337","88.362192","206.279124","167.273606","96.761923","267.315252","176.93511","103.968093","293.604501","0.0982626936846807","0.0847552652132604","0.14549660728036","0.017252","0.014029","0.032119","1.66318190339144","1.30649316222262","2.34744051778385","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","3.9","2.9","6.3","3.9","2.9","6.3","6","5","6","6","5","6","7","6","7","0.5","0","0.5","0.5","0","0.5","2","2","2","2","2","2","7","6","7","","","","","0","0","0","","","","","0","0","0","42.2","42.2","411","411","7","6","7","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p4096-c16","kafka","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9579.81808993597","3286.1131109113","11838.0158104716","37.4211644138124","12.8363793394973","46.2422492596545","2.087722315","1.689472317","6.086217767","705.247608","552.775085","3133.955267","1127.399571","910.373596","4028.605158","1212.686078","1093.810913","4323.372661","1467.967535","1124.903167","4612.977561","0.0793493649182552","0.0594984428721463","0.231965220261017","0.01097","0.008413","0.021563","2.18603300446651","1.48502168736703","15.4303839531827","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","9.9","9.1","11","9.9","9.1","11","10","10","11","10","10","11","7","6","8","0.4","0","0.7","0.4","0","0.7","2","2","2","2","2","2","7","6","8","","","","","0","0","0","","","","","0","0","0","28.2","28.2","414","414","7","6","8","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p4096-c4","kafka","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10099.4491852319","5460.68707689018","10876.8336851467","39.4509733798123","21.3308088941023","42.4876315826043","1.980306018","1.838770416","3.662542775","381.26084","359.552183","511.426883","910.923625","764.641133","1545.624492","942.600203","821.791973","1602.253717","1053.920012","885.853606","1667.843928","0.0865242677633879","0.0797119308465341","0.159736058744129","0.015244","0.012614","0.024525","1.8822733078966","1.68038502651287","3.58105618871944","20000","20000","20000","81920000","81920000","81920000","0","0","3","0","0","0","1","1","1","0","0","0","0","0","0.00015","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","6.5","5.5","8.5","6.5","5.5","8.5","7","7","8","7","7","8","6","6","8","0","0","0.7","0","0","0.7","2","2","3","2","2","3","6","6","8","","","","","0","0","0","","","","","0","0","0","27.2","27.2","410","410","6","6","8","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-kafka-p4096-c8","kafka","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10028.7542285058","6850.11549275883","11577.9077149637","39.1748212051006","26.7582636435892","45.226202011577","1.994265643","1.72742783","2.919658803","556.646691","412.001176","898.268413","1070.566285","804.89858","1387.972824","1159.672048","983.966981","1601.511548","1343.998115","1004.393728","1716.415698","0.0771465616280855","0.0649388255912806","0.102246749587477","0.020086","0.010999","0.033516","1.54134974954599","1.33142021599208","1.75109295638619","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","7.4","7.4","11","7.4","7.4","11","9","8","9","9","8","9","6","6","7","0.4","0.4","0.7","0.4","0.4","0.7","2","2","2","2","2","2","6","6","7","","","","","0","0","0","","","","","0","0","0","58.5","58.5","411","411","6","6","7","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p1024-c1","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15395.9720220455","12628.4258740203","17529.9011885135","15.0351289277788","12.332447142598","17.1190441294078","1.299041072","1.140907743","1.583728661","389.678334","333.627819","521.618072","686.908402","569.548443","885.891924","725.349315","606.940035","949.368845","731.937479","612.217011","953.267812","0.0635321079053994","0.05415496049802","0.0768674901745105","0.008457","0.007446","0.010184","0.823258764487966","0.745756983367427","0.925642839957385","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.6","0.2","0.7","0.6","0.2","0.7","3","3","3","3","3","3","6","6","6","0.5","0","0.5","0.5","0","0.5","2","2","2","2","2","2","6","6","6","","","","","0","0","0","1.3","1.3","9","9","6","6","6","","","","","0","0","0","True","","","5"
"rq1-extra5-no256k-20260709-synthetic-clean-nats-p1024-c16","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18063.8918082998","14055.3906571267","21571.1332764812","17.6405193440428","13.7259674386003","21.0655598403136","1.107181122","0.92716501","1.422941595","441.789251","326.857584","746.446792","687.22455","523.728416","1055.291699","781.655403","586.127533","1213.920893","844.320902","613.956596","1349.201691","0.0493582611630576","0.0408987415370785","0.0517591615580727","0.007155","0.006679","0.008293","0.872929743723677","0.765719449841604","1.08746697881188","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","1.9","1.6","2.4","1.9","1.6","2.4","7","7","8","7","7","8","5","5","18","0.5","0.288888888888889","0.6","0.5","0.4","0.6","2","2","3","2","2","3","5","5","18","","","","","0","0","0","2.1","2.1","12","12","5","5","6","","","","","0","0","0","True","","","5"
