"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","expected_messages_min","expected_messages_max","payload_bytes","payload_bytes_min","payload_bytes_max","concurrency","concurrency_min","concurrency_max","target_messages_per_second","target_messages_per_second_min","target_messages_per_second_max","transformer_work_iterations","transformer_work_iterations_min","transformer_work_iterations_max","sink_process_delay_ms","sink_process_delay_ms_min","sink_process_delay_ms_max","max_retry_attempts","max_retry_attempts_min","max_retry_attempts_max","retry_backoff_ms","retry_backoff_ms_min","retry_backoff_ms_max","failure_action","failure_target","failure_after_seconds","failure_after_seconds_min","failure_after_seconds_max","producer_retry_attempts","producer_retry_attempts_min","producer_retry_attempts_max","producer_stream_reconnects","producer_stream_reconnects_min","producer_stream_reconnects_max","producer_recovery_events","producer_recovery_events_min","producer_recovery_events_max","producer_avg_recovery_ms","producer_avg_recovery_ms_min","producer_avg_recovery_ms_max","producer_max_recovery_ms","producer_max_recovery_ms_min","producer_max_recovery_ms_max","unary_acknowledged_requests","unary_acknowledged_requests_min","unary_acknowledged_requests_max","throughput_messages_per_second","throughput_messages_per_second_min","throughput_messages_per_second_max","throughput_megabytes_per_second","throughput_megabytes_per_second_min","throughput_megabytes_per_second_max","duration_seconds","duration_seconds_min","duration_seconds_max","p50_latency_ms","p50_latency_ms_min","p50_latency_ms_max","p95_latency_ms","p95_latency_ms_min","p95_latency_ms_max","p99_latency_ms","p99_latency_ms_min","p99_latency_ms_max","max_latency_ms","max_latency_ms_min","max_latency_ms_max","mean_inter_arrival_ms","mean_inter_arrival_ms_min","mean_inter_arrival_ms_max","p95_inter_arrival_ms","p95_inter_arrival_ms_min","p95_inter_arrival_ms_max","inter_arrival_jitter_ms","inter_arrival_jitter_ms_min","inter_arrival_jitter_ms_max","messages_received","messages_received_min","messages_received_max","bytes_received","bytes_received_min","bytes_received_max","duplicates","duplicates_min","duplicates_max","ordering_violations","ordering_violations_min","ordering_violations_max","completion_ratio","completion_ratio_min","completion_ratio_max","lost_messages","lost_messages_min","lost_messages_max","duplicate_ratio","duplicate_ratio_min","duplicate_ratio_max","estimated_failure_at_unix_nano","pre_failure_throughput_msg_s","recovery_window_throughput_msg_s","post_recovery_throughput_msg_s","time_to_first_post_failure_message_ms","time_to_sustained_target_ms","sustained_target_within_run","throughput_debt_recovery_window_msg","recovery_window_p95_latency_ms","post_failure_duplicates","post_failure_duplicates_min","post_failure_duplicates_max","post_failure_duplicate_ratio","post_failure_ordering_violations","post_failure_ordering_violations_min","post_failure_ordering_violations_max","backlog_drain_ms","run_completed_within_deadline","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","producer_samples_min","producer_samples_max","transformer_cpu_avg_pct","transformer_cpu_avg_pct_min","transformer_cpu_avg_pct_max","transformer_cpu_peak_pct","transformer_cpu_peak_pct_min","transformer_cpu_peak_pct_max","transformer_memory_avg_mib","transformer_memory_avg_mib_min","transformer_memory_avg_mib_max","transformer_memory_peak_mib","transformer_memory_peak_mib_min","transformer_memory_peak_mib_max","transformer_samples","transformer_samples_min","transformer_samples_max","sink_cpu_avg_pct","sink_cpu_avg_pct_min","sink_cpu_avg_pct_max","sink_cpu_peak_pct","sink_cpu_peak_pct_min","sink_cpu_peak_pct_max","sink_memory_avg_mib","sink_memory_avg_mib_min","sink_memory_avg_mib_max","sink_memory_peak_mib","sink_memory_peak_mib_min","sink_memory_peak_mib_max","sink_samples","sink_samples_min","sink_samples_max","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","rabbitmq_samples_min","rabbitmq_samples_max","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","nats_samples_min","nats_samples_max","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples","kafka_samples_min","kafka_samples_max","resource_stats_valid","missing_resource_roles","resource_stats_missing_roles","repeat_count"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p256-c4","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","97175.9361091542","97175.9361091542","97175.9361091542","23.724593776649","23.724593776649","23.724593776649","0.20581227","0.20581227","0.20581227","1.39626","1.39626","1.39626","5.54544","5.54544","5.54544","28.75689","28.75689","28.75689","29.5209","29.5209","29.5209","0.00822495774788779","0.00822495774788779","0.00822495774788779","0.00072","0.00072","0.00072","0.212522773137249","0.212522773137249","0.212522773137249","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","4","4","4","0","0","0","0","0","0","2","2","2","2","2","2","4","4","4","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p256-c8","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","95778.2985243868","95778.2985243868","95778.2985243868","23.3833736631804","23.3833736631804","23.3833736631804","0.20881557","0.20881557","0.20881557","1.58787","1.58787","1.58787","35.63208","35.63208","35.63208","56.63205","56.63205","56.63205","56.6955","56.6955","56.6955","0.0071036816840846","0.0071036816840846","0.0071036816840846","0.00072","0.00072","0.00072","0.338142689603711","0.338142689603711","0.338142689603711","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.5","0.5","0.5","0.5","0.5","0.5","2","2","2","2","2","2","5","5","5","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","5","5","5","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p262144-c1","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","262144","262144","262144","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","927.853022528959","927.853022528959","927.853022528959","231.96325563224","231.96325563224","231.96325563224","21.55513806","21.55513806","21.55513806","98.65395","98.65395","98.65395","148.00356","148.00356","148.00356","178.94313","178.94313","178.94313","517.7385","517.7385","517.7385","1.05115287814365","1.05115287814365","1.05115287814365","0.00063","0.00063","0.00063","10.6736248778355","10.6736248778355","10.6736248778355","20000","20000","20000","5242880000","5242880000","5242880000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","29","29","86","86","9","9","9","1","1","1","1.6","1.6","1.6","37.4545454545455","37.4545454545455","37.4545454545455","80","80","80","22","22","22","7.77272727272727","7.77272727272727","7.77272727272727","16.5","16.5","16.5","81.0909090909091","81.0909090909091","81.0909090909091","176","176","176","22","22","22","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p262144-c16","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","262144","262144","262144","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","727.591553393586","727.591553393586","727.591553393586","181.897888348396","181.897888348396","181.897888348396","27.48794967","27.48794967","27.48794967","2039.40423","2039.40423","2039.40423","4039.70463","4039.70463","4039.70463","4323.61665","4323.61665","4323.61665","4499.94375","4499.94375","4499.94375","1.17680297664857","1.17680297664857","1.17680297664857","0.00081","0.00081","0.00081","28.1495726965235","28.1495726965235","28.1495726965235","20000","20000","20000","5242880000","5242880000","5242880000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","22.925","23.3","1737","1785","16","16","16","11.5142857142857","11.5142857142857","11.5142857142857","44.9","44.9","44.9","1226.57142857143","1226.57142857143","1226.57142857143","2988","2988","2988","28","28","28","5.48571428571429","5.48571428571429","5.48571428571429","24.3","24.3","24.3","574.428571428571","574.428571428571","574.428571428571","1033","1033","1033","28","28","28","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p262144-c4","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","262144","262144","262144","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","891.665810856967","891.665810856967","891.665810856967","222.916452714242","222.916452714242","222.916452714242","22.42992807","22.42992807","22.42992807","399.65445","399.65445","399.65445","595.63692","595.63692","595.63692","1182.95361","1182.95361","1182.95361","1232.99649","1232.99649","1232.99649","1.06430663083133","1.06430663083133","1.06430663083133","0.00081","0.00081","0.00081","15.1798445566704","15.1798445566704","15.1798445566704","20000","20000","20000","5242880000","5242880000","5242880000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","26.4","26.4","386","386","11","11","11","2.4","2.4","2.4","4.8","4.8","4.8","256.5","256.5","256.5","511","511","511","24","24","24","1.15","1.15","1.15","2.3","2.3","2.3","166.5","166.5","166.5","330","330","330","24","24","24","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p262144-c8","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","262144","262144","262144","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","859.501464594578","859.501464594578","859.501464594578","214.875366148645","214.875366148645","214.875366148645","23.26930299","23.26930299","23.26930299","768.28014","768.28014","768.28014","1745.14473","1745.14473","1745.14473","2201.63148","2201.63148","2201.63148","2260.19259","2260.19259","2260.19259","1.05583969598461","1.05583969598461","1.05583969598461","0.00072","0.00072","0.00072","15.9677399695738","15.9677399695738","15.9677399695738","20000","20000","20000","5242880000","5242880000","5242880000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","25.3","25.3","791","791","12","12","12","0.208","0.208","0.208","0.4","0.4","0.4","18.48","18.48","18.48","30","30","30","25","25","25","3.78","3.78","3.78","6.9","6.9","6.9","450.04","450.04","450.04","859","859","859","25","25","25","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p4096-c1","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","23854.0926257995","23854.0926257995","23854.0926257995","93.1800493195292","93.1800493195292","93.1800493195292","0.83843055","0.83843055","0.83843055","2.16288","2.16288","2.16288","5.67972","5.67972","5.67972","24.20838","24.20838","24.20838","64.71207","64.71207","64.71207","0.0379108405420276","0.0379108405420276","0.0379108405420276","0.00063","0.00063","0.00063","0.548778678228002","0.548778678228002","0.548778678228002","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.5","0.5","0.5","0.5","0.5","0.5","2","2","2","2","2","2","5","5","5","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","5","5","5","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p4096-c16","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","34991.5808506894","34991.5808506894","34991.5808506894","136.685862698006","136.685862698006","136.685862698006","0.57156606","0.57156606","0.57156606","9.90423","9.90423","9.90423","89.08893","89.08893","89.08893","90.87903","90.87903","90.87903","94.29084","94.29084","94.29084","0.0235082664133211","0.0235082664133211","0.0235082664133211","0.00072","0.00072","0.00072","1.05263632474838","1.05263632474838","1.05263632474838","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.6","0.6","0.6","0.6","0.6","0.6","2","2","2","2","2","2","4","4","4","0.5","0.5","0.5","0.5","0.5","0.5","2","2","2","2","2","2","4","4","4","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p4096-c4","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","36943.6189392793","36943.6189392793","36943.6189392793","144.31101148156","144.31101148156","144.31101148156","0.54136548","0.54136548","0.54136548","3.51621","3.51621","3.51621","29.84121","29.84121","29.84121","62.12439","62.12439","62.12439","67.41576","67.41576","67.41576","0.0250526941347072","0.0250526941347072","0.0250526941347072","0.00072","0.00072","0.00072","0.84113110729447","0.84113110729447","0.84113110729447","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","5","5","5","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","5","5","5","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-bunary-p4096-c8","batched-unary","synthetic","synthetic","bulk","20000","20000","20000","4096","4096","4096","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","20000","20000","36636.8043737896","36636.8043737896","36636.8043737896","143.112517085116","143.112517085116","143.112517085116","0.54589914","0.54589914","0.54589914","5.26887","5.26887","5.26887","53.99478","53.99478","53.99478","57.23244","57.23244","57.23244","57.90654","57.90654","57.90654","0.0223578828941452","0.0223578828941452","0.0223578828941452","0.00072","0.00072","0.00072","0.769122779036554","0.769122779036554","0.769122779036554","20000","20000","20000","81920000","81920000","81920000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","5","5","5","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","5","5","5","","","","","0","0","0","","","","","0","0","0","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p1024-c1","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16938.312854707","16938.312854707","16938.312854707","16.5413211471748","16.5413211471748","16.5413211471748","1.180755142","1.180755142","1.180755142","312.780864","312.780864","312.780864","584.817678","584.817678","584.817678","641.776276","641.776276","641.776276","648.69582","648.69582","648.69582","0.0571830797539871","0.0571830797539871","0.0571830797539871","0.006421","0.006421","0.006421","0.736452922862356","0.736452922862356","0.736452922862356","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","2.3","2.3","2.3","2.3","2.3","2.3","5","5","5","5","5","5","5","5","5","0.6","0.6","0.6","0.6","0.6","0.6","2","2","2","2","2","2","5","5","5","","","","","0","0","0","2.5","2.5","10","10","5","5","5","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p1024-c16","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21081.5250072881","21081.5250072881","21081.5250072881","20.5874267649298","20.5874267649298","20.5874267649298","0.948697971","0.948697971","0.948697971","486.803288","486.803288","486.803288","619.976856","619.976856","619.976856","637.464309","637.464309","637.464309","675.273352","675.273352","675.273352","0.042328720736042","0.042328720736042","0.042328720736042","0.006823","0.006823","0.006823","0.814028388705208","0.814028388705208","0.814028388705208","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","8.9","8.9","8.9","8.9","8.9","8.9","15","15","15","15","15","15","5","5","5","0.5","0.5","0.5","0.5","0.5","0.5","2","2","2","2","2","2","5","5","5","","","","","0","0","0","10.5","10.5","14","14","5","5","5","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p1024-c4","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13222.7920348643","13222.7920348643","13222.7920348643","12.9128828465472","12.9128828465472","12.9128828465472","1.512539859","1.512539859","1.512539859","510.990947","510.990947","510.990947","759.284872","759.284872","759.284872","775.119387","775.119387","775.119387","799.534551","799.534551","799.534551","0.0697849244462257","0.0697849244462257","0.0697849244462257","0.006406","0.006406","0.006406","1.00301892174103","1.00301892174103","1.00301892174103","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","6.3","6.3","6.3","6.3","6.3","6.3","7","7","7","7","7","7","6","6","6","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","6","6","6","","","","","0","0","0","6.4","6.4","7","7","6","6","6","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p1024-c8","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","1024","1024","1024","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14653.903019444","14653.903019444","14653.903019444","14.3104521674258","14.3104521674258","14.3104521674258","1.3648241","1.3648241","1.3648241","643.216037","643.216037","643.216037","870.707579","870.707579","870.707579","903.012781","903.012781","903.012781","936.384589","936.384589","936.384589","0.0558874348717398","0.0558874348717398","0.0558874348717398","0.006061","0.006061","0.006061","1.01428241544961","1.01428241544961","1.01428241544961","20000","20000","20000","20480000","20480000","20480000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","6","6","6","6","6","6","11","11","11","11","11","11","6","6","6","0","0","0","0","0","0","2","2","2","2","2","2","6","6","6","","","","","0","0","0","6.5","6.5","11","11","6","6","6","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p16384-c1","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4860.26238121119","4860.26238121119","4860.26238121119","75.9415997064248","75.9415997064248","75.9415997064248","4.115004177","4.115004177","4.115004177","1317.804159","1317.804159","1317.804159","2050.238936","2050.238936","2050.238936","2089.474885","2089.474885","2089.474885","2140.495213","2140.495213","2140.495213","0.203494712435622","0.203494712435622","0.203494712435622","0.082223","0.082223","0.082223","1.88323572692598","1.88323572692598","1.88323572692598","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","2.9","2.9","2.9","2.9","2.9","2.9","5","5","5","5","5","5","8","8","8","0.6","0.6","0.6","0.6","0.6","0.6","2","2","2","2","2","2","8","8","8","","","","","0","0","0","4.1","4.1","9","9","8","8","8","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p16384-c16","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5395.29846278813","5395.29846278813","5395.29846278813","84.3015384810645","84.3015384810645","84.3015384810645","3.706931162","3.706931162","3.706931162","1880.622443","1880.622443","1880.622443","2730.511336","2730.511336","2730.511336","2871.905511","2871.905511","2871.905511","2973.321881","2973.321881","2973.321881","0.176711308281004","0.176711308281004","0.176711308281004","0.04366","0.04366","0.04366","7.80199030114572","7.80199030114572","7.80199030114572","20000","20000","20000","327680000","327680000","327680000","385","385","385","0","0","0","1","1","1","0","0","0","0.01925","0.01925","0.01925","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","11","11","11","11","11","11","18","18","18","18","18","18","7","7","7","0.4","0.4","0.4","0.4","0.4","0.4","2","2","2","2","2","2","7","7","7","","","","","0","0","0","10.8","10.8","15","15","7","7","7","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p16384-c4","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5786.55264263913","5786.55264263913","5786.55264263913","90.4148850412364","90.4148850412364","90.4148850412364","3.456289303","3.456289303","3.456289303","1099.462211","1099.462211","1099.462211","1773.41925","1773.41925","1773.41925","1836.07429","1836.07429","1836.07429","1881.494475","1881.494475","1881.494475","0.167222979948998","0.167222979948998","0.167222979948998","0.043387","0.043387","0.043387","2.12949797289213","2.12949797289213","2.12949797289213","20000","20000","20000","327680000","327680000","327680000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","4.2","4.2","4.2","4.2","4.2","4.2","8","8","8","8","8","8","7","7","7","0","0","0","0","0","0","2","2","2","2","2","2","7","7","7","","","","","0","0","0","4.9","4.9","8","8","7","7","7","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p16384-c8","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","16384","16384","16384","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5208.67550397759","5208.67550397759","5208.67550397759","81.3855547496499","81.3855547496499","81.3855547496499","3.839747741","3.839747741","3.839747741","1769.615872","1769.615872","1769.615872","2725.638726","2725.638726","2725.638726","3003.09319","3003.09319","3003.09319","3006.661353","3006.661353","3006.661353","0.172709730468029","0.172709730468029","0.172709730468029","0.04425","0.04425","0.04425","3.47191253982069","3.47191253982069","3.47191253982069","20000","20000","20000","327680000","327680000","327680000","1709","1709","1709","0","0","0","1","1","1","0","0","0","0.08545","0.08545","0.08545","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","6.4","6.4","6.4","6.4","6.4","6.4","11","11","11","11","11","11","7","7","7","0","0","0","0","0","0","3","3","3","3","3","3","7","7","7","","","","","0","0","0","6.3","6.3","9","9","7","7","7","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p256-c1","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15886.12731168","15886.12731168","15886.12731168","3.87844905070314","3.87844905070314","3.87844905070314","1.258960073","1.258960073","1.258960073","270.583605","270.583605","270.583605","549.421186","549.421186","549.421186","575.730495","575.730495","575.730495","579.232146","579.232146","579.232146","0.0597711851092516","0.0597711851092516","0.0597711851092516","0.004716","0.004716","0.004716","0.809821968374563","0.809821968374563","0.809821968374563","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","2.9","2.9","2.9","2.9","2.9","2.9","8","8","8","8","8","8","6","6","6","0.6","0.6","0.6","0.6","0.6","0.6","4","4","4","4","4","4","6","6","6","","","","","0","0","0","2.7","2.7","4","4","6","6","6","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p256-c16","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13212.201203832","13212.201203832","13212.201203832","3.22563505952929","3.22563505952929","3.22563505952929","1.513752303","1.513752303","1.513752303","399.342212","399.342212","399.342212","1092.279386","1092.279386","1092.279386","1294.548987","1294.548987","1294.548987","1296.123353","1296.123353","1296.123353","0.0734622301114966","0.0734622301114966","0.0734622301114966","0.004773","0.004773","0.004773","4.70287730489637","4.70287730489637","4.70287730489637","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","15.2","15.2","15.2","15.2","15.2","15.2","15","15","15","15","15","15","5","5","5","0.6","0.6","0.6","0.6","0.6","0.6","2","2","2","2","2","2","5","5","5","","","","","0","0","0","13.5","13.5","15","15","5","5","5","","","","","0","0","0","True","","","1"
"rq1-rerun-20260610-fixed-synthetic-clean-nats-p256-c4","nats-jetstream","synthetic","synthetic","bulk","20000","20000","20000","256","256","256","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","500","500","500","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23435.370145958","23435.370145958","23435.370145958","5.72152591454054","5.72152591454054","5.72152591454054","0.853410886","0.853410886","0.853410886","238.846004","238.846004","238.846004","500.151774","500.151774","500.151774","537.76559","537.76559","537.76559","546.778591","546.778591","546.778591","0.0397857014850727","0.0397857014850727","0.0397857014850727","0.003987","0.003987","0.003987","0.634750182316779","0.634750182316779","0.634750182316779","20000","20000","20000","5120000","5120000","5120000","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","","","","","","","","","","0","0","0","","0","0","0","","True","","","","","0","0","0","5.8","5.8","5.8","5.8","5.8","5.8","8","8","8","8","8","8","5","5","5","0","0","0","0","0","0","2","2","2","2","2","2","5","5","5","","","","","0","0","0","5.4","5.4","8","8","5","5","5","","","","","0","0","0","True","","","1"
